left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ezn,0.28814942812731426,0.2686535452833514,0.4058968205673359,0.26500953299938823,0.2539952166196562,0.24556865771169734,0.3780098791674119,0.25665270475153557,0.25149610270734224,0.2523408062364578,0.2574854417392626,0.273349117917251,0.2477086094347446,0.23860387974078123,0.2741710870655447,0.23846062538825152,0.3588355953287594,0.33886715375883314,0.22412323382423183,0.23675592497344244
ezz,0.2743692021429023,0.3024951621520149,0.2398321066200474,0.24159204649990562,0.22445397678099233,0.2197084304263428,0.2782489072359551,0.2346223674163952,0.2706662088331253,0.24858356436859486,0.23167357863280547,0.24133625273616366,0.2580014531079302,0.27480786440136273,0.2891181007235837,0.22239849506245246,0.23445450609669038,0.23754645909538807,0.25195369665721556,0.20546759088749378
faa,0.33463272243347275,0.37496187550414917,0.21968443176795793,0.3345889646449659,0.21494411144927783,0.4064239027482779,0.4840697231762521,0.22296627616077824,0.33326944635790445,0.1966197315659477,0.21153356963077585,0.3794190251337084,0.3401049960766015,0.3726823277507856,0.22146559545488564,0.2672451940649738,0.3121983410097112,0.20609531934952818,0.4047998855496233,0.3160653567000946
fae,0.19852087413243802,0.17481502600776155,0.2147166364316191,0.1674407854923412,0.18236139658836636,0.212767384514285,0.22363327558084378,0.25339088568866464,0.2102736606071608,0.22593143053682352,0.23667389608178246,0.1958938108285393,0.20227244574343006,0.22658731757465034,0.1930017486889124,0.2503600749069844,0.1810942140133054,0.33107594344751967,0.20730076372318695,0.19121826535751607
fbl,0.21585258684587694,0.26690603344250174,0.24006294258185568,0.26923057561501085,0.2055839601280559,0.20790750443975026,0.2834183175044709,0.22864746901686006,0.2402725231825702,0.18885836560227887,0.2815915472189684,0.2218084977772269,0.2100794777955286,0.24192492517085817,0.23129955568993266,0.2424059866943833,0.24849187506364168,0.24223423714362247,0.20914305120044385,0.20576965741568642
fbt,0.2275997162615715,0.2142713845378157,0.2871069222886735,0.22283336811245524,0.19507992547542474,0.277324778387839,0.21058340323970037,0.23302617109240975,0.2125048422475596,0.20999174554161693,0.22272059177724501,0.21054137019334873,0.2181346193921111,0.1765486755662029,0.23465658158589375,0.21295235931276024,0.20910781236607356,0.19928816938737548,0.1808255953546627,0.1971649081044352
fby,0.24056931646026525,0.20315160593502135,0.21810851404938925,0.28125331919541585,0.19837991810751832,0.2661900505438449,0.21085609085914825,0.33700340828786923,0.24725937474363158,0.20753050006164742,0.27813320935816876,0.2150439918312127,0.24036783043296606,0.25180112993017145,0.24500504814775392,0.22381206195424175,0.19261374362744255,0.20942341313914414,0.2154066430604863,0.264784061654709
fcg,0.31017178081646446,0.3020614754404938,0.242291467193683,0.34557754668320806,0.3239627063972981,0.5409332850587333,0.42047001127159267,0.307305229193894,0.43076346114488917,0.3175380799674361,0.4506515900948005,0.23989030096987318,0.4599328875728018,0.18923525162633148,0.2175516180233652,0.22248762369953012,0.43067056229132017,0.20510468938524407,0.4849138710070402,0.20846537011603183
fch,0.2414959593850201,0.24655728378490904,0.2270951952492315,0.20357235740776014,0.22450172350273134,0.27164291862132095,0.2030316731073687,0.2393682043776898,0.22755507888869608,0.2447115487136683,0.18008422519091394,0.1914769913838693,0.20864374359619575,0.1883968492243453,0.1916486788115389,0.21326314900276344,0.23993101802750316,0.222208141810458,0.2239684106312838,0.1874465576238925
fck,0.31552887444011724,0.424324072747327,0.4231078802771444,0.20564140369770356,0.19605536876890184,0.4054605596221903,0.23938917968655882,0.4196877839977544,0.27240554129779415,0.3400423331801632,0.27622898632190995,0.44306641685948933,0.29138369400826136,0.38237978611492174,0.18984390668471396,0.49002911345477473,0.4775056161122866,0.5419499545207684,0.3531054974573964,0.2045289696426712
fcm,0.26729600083056904,0.3161141537738422,0.32502926162010715,0.35804027608213906,0.325496550969788,0.3285412757250925,0.2137906965549865,0.27411073625158866,0.2630466626662118,0.2563734488574583,0.38789474947524494,0.2888643508109211,0.34749656235028936,0.34360905696757105,0.29041524713253064,0.2252291432911615,0.2351177802640021,0.29752428506510276,0.24146763421617345,0.24831987994510196
fcq,0.3618524644991359,0.29282176896083634,0.43518024281465073,0.18092310020235325,0.3034162629291266,0.3421062061080611,0.2555134793237531,0.3272854020700495,0.36913137085493997,0.37235119544106965,0.19621384367174333,0.42850219016456736,0.2369472779513685,0.29257800485610375,0.31157030292560384,0.395222804935903,0.2323056043862186,0.33329619846380476,0.1941140980359356,0.31529662936152203
fcr,0.21708558010229284,0.4009367886050911,0.29711635096198097,0.4071381544356294,0.3156504882277231,0.2645300432251738,0.3313889683326713,0.20197564290727354,0.19840809668927584,0.3663815629779249,0.39696459381881977,0.3749488389204779,0.3008626371340214,0.22488021533766356,0.38561457818276834,0.294217810344247,0.29180868975011653,0.27123563759350944,0.30064594218502205,0.3035383201623332
fct,0.1882090790249793,0.42747166954656557,0.29091035351061323,0.34891696045713894,0.20926907065914802,0.40379498875226494,0.3839103302502527,0.1969558388440258,0.21491226088319304,0.25530191088690524,0.18003018736033893,0.5192041299268824,0.17187986354340457,0.2779225722466039,0.22825954757172295,0.31352433144219205,0.23736964939681904,0.3962961889516785,0.4087368047592651,0.3379557382561409
fcw,0.3139389415535616,0.2640404379492176,0.4289221421483863,0.49829049173957074,0.26986987893383674,0.24232093683495226,0.42174504708610727,0.20303647103012,0.2311680084284996,0.41859038033344886,0.17361381249226782,0.35763215409822147,0.3146043680473811,0.19023850156926947,0.4731400447032936,0.2516644484089967,0.34814122318556096,0.20320615812478038,0.21090549556462135,0.22280477608941696
fdl,0.4267973843871269,0.2143596627008758,0.374846977963571,0.19334976520749703,0.26724587112138565,0.20914176900409664,0.17564790769000949,0.20095324302931827,0.44196771147233516,0.3062587097576819,0.2921965170261831,0.23987684679777332,0.3660161219926188,0.16261967431341073,0.3005907608782241,0.43913136616371895,0.18177485735152132,0.35308545482284337,0.4189663709140964,0.2280863465063354
fdr,0.2421199242683929,0.26364123606352585,0.24179336884113334,0.17335296918757082,0.22966931151069214,0.19437103744312767,0.25446398905115675,0.2382547599919218,0.2720786114109016,0.20729622009521287,0.21961155410959876,0.25221663325500243,0.25044813208881833,0.23762979258680317,0.27899844580175137,0.2552767713963484,0.24843058754547753,0.2525270880912719,0.1925471108808252,0.2505992688785861
fds,0.22705629994539134,0.33128959712110084,0.21689261062282217,0.3195783632001512,0.19564864116819147,0.3479495951923345,0.30506363296815864,0.29698997511416536,0.23251216266659203,0.32040553890630785,0.24717739055408394,0.35530339984549997,0.22911362614351893,0.19236605020743525,0.24390702810577358,0.24777757061517702,0.4203136594927206,0.4089393164851183,0.22635668643015505,0.26545980712077655
fdv,0.37505208043635063,0.3524580413825378,0.32630824909584244,0.31464399883245575,0.29816159734253256,0.21435937912065306,0.341389752646422,0.20497276615396387,0.40055259025362955,0.20282296620411155,0.30902789890789606,0.25785557506604007,0.2589861396335742,0.4077393958314717,0.24956010284572272,0.4112888848433497,0.3615976882646943,0.39562629304623975,0.22862468731239027,0.4644803278854983
fee,0.3540097007651033,0.3252397405225935,0.3086632557625064,0.245936379601006,0.238634335584737,0.3604198074386975,0.26971483744636027,0.26014694532743876,0.305496314792401,0.45132644555964574,0.32282263406514167,0.2775217839442392,0.3926580916413538,0.28652572356238215,0.3463184066680587,0.20792394247500834,0.2594633429188735,0.35417639402262224,0.2545425294622429,0.2588312227717411
fef,0.21903999512026306,0.35094460462936405,0.18318817178047098,0.18447525704760703,0.43167117939394606,0.35390259945215496,0.26899811494839865,0.4071227880306916,0.4035949611303422,0.4174463213308557,0.3874901670276196,0.40626436544895683,0.3733553194012105,0.3266248615732982,0.29912164620765536,0.23982057047701655,0.1732477132154342,0.20840558969021894,0.16251441867688332,0.22332535939493758
few,0.23320311402677496,0.38159463196644905,0.35971218498432644,0.3878736046690202,0.27731195115169094,0.1611394692942567,0.17150190693771572,0.3357749886964492,0.19556591493010766,0.21875703100337363,0.2715665917855502,0.2529146422512867,0.35660786279886114,0.3571497680792972,0.1867245072363386,0.28426656344296686,0.3079851017994739,0.2641860807099534,0.20710214206273592,0.43391877158594794
ffd,0.21418400683051564,0.205981469376188,0.30158721883304307,0.19628309628315432,0.2799431031405859,0.18371734627753356,0.19550524775303602,0.23720179278884368,0.1902763752962533,0.2339415833996581,0.2677909936619649,0.2431344737357366,0.19805179824610808,0.20213951142057285,0.32632416058573865,0.2273973371864817,0.2004299286260427,0.2059168968944145,0.23288097228286153,0.27330038402448387
ffw,0.2775584204880662,0.2142682814336353,0.26970499814054105,0.37716423537719823,0.21252576475538376,0.33584085326047286,0.1799079399747886,0.1906298227706441,0.2179243198845101,0.3015659005528508,0.43803294282416805,0.33566031814819053,0.3779108322852587,0.3904461156930542,0.27389671300081253,0.387507802652578,0.24793650923620114,0.2583864504275837,0.33263047107209354,0.22014083917318683
ffx,0.20897024490023586,0.3611592368197427,0.2252507959142418,0.45826353672190856,0.2433840352953731,0.32760485389034166,0.28571942708801124,0.16138463991198426,0.19598852465179983,0.27424980501494844,0.4847296658331255,0.19061311688689342,0.2897708405790025,0.20218250414109495,0.2608529536374866,0.2589065149596722,0.34373151885727293,0.3289235613825421,0.37843258510460265,0.3158383705954837
fgb,0.2605751409800633,0.4137637733545201,0.28829645924933267,0.24271985000547558,0.22529240895469982,0.3005016564850551,0.2894417084871239,0.3476803454176215,0.32706707189877626,0.2523205116776901,0.2829893752767182,0.2854657345504581,0.2569108436520584,0.2131336489029133,0.23600492918376714,0.26427402465380434,0.33547255816973576,0.29507572022764994,0.31784541868222593,0.31708572461830853
fgf,0.17470307286093667,0.1995538220436398,0.5187860504244366,0.4105491253836806,0.2395485092894476,0.48486276872626544,0.18111924296873405,0.31992912562273634,0.3292327019286727,0.22526721701921182,0.3538521222083081,0.4838086931188723,0.349454734696493,0.20223746393527509,0.17534055191603382,0.327853094410534,0.40546203310222095,0.3534362179488364,0.34859188172921984,0.25775358921895
fgl,0.3067187634313042,0.2569695625855427,0.22758960677929618,0.15516767493034622,0.14198882331818274,0.19174347933698777,0.15304665278170848,0.21548201194690908,0.2000788759482175,0.22384553998749657,0.28111983728933965,0.30607261074354597,0.2095803923941889,0.28686559351828267,0.21588323431718826,0.20733279907807523,0.21490232262472886,0.20434690954621615,0.28215109785965287,0.16961809568897146
fgo,0.25245380429409026,0.3156477684833482,0.19310028064320295,0.2694509208919429,0.22673683286058055,0.4409709610090937,0.34202287234502204,0.36167231820150114,0.1836327303155082,0.23433176754361318,0.5023539127734055,0.1893367713763474,0.3683082637951254,0.41652519995232906,0.18050588587335703,0.37578344080758974,0.3734610121744525,0.36975440835934403,0.42882432787644453,0.27191541853328527
fgt,0.3233627837930044,0.5689216711659717,0.2229610456743094,0.38834804044080873,0.2512239683033779,0.18107179782978455,0.23937283418395183,0.32295878667420164,0.21045403703508314,0.37726562316759926,0.3552963523805639,0.30818664318376254,0.35431468344333616,0.21467484088822697,0.43094792440107277,0.33128518072063295,0.4517807780841411,0.3196943947768245,0.27373574028183256,0.502738986525398
fgw,0.4145831915175331,0.20165224971364037,0.42995297658699694,0.18358777323350206,0.18479447143799554,0.18834640612741493,0.20940009864142128,0.21326181848955128,0.2678753744860092,0.29765733346240686,0.33359791624539104,0.37554425534319624,0.1806341152434774,0.2595913887357525,0.4682744176104412,0.3888804815624367,0.17327785994278422,0.47209726453191125,0.2651270109127959,0.40446809965458796
fgx,0.41127242739210357,0.31576665017851946,0.3833778918749208,0.2707966425540306,0.2804661575395848,0.3948641839764383,0.30603494740734305,0.3212814721588815,0.3170090994489523,0.28692344612386256,0.29446871290967613,0.3688870193565723,0.2806597957623834,0.2584368498009214,0.35595858089120225,0.20868381618985987,0.22390845197832243,0.4372114195359268,0.29775821852972206,0.2733743467990627
fha,0.24822258380774953,0.23780743635973944,0.21262216781249577,0.2116525766345163,0.26463458718428345,0.24059915591030878,0.24668567637411865,0.2501272166763837,0.21044178574976324,0.22337657609365325,0.2020973968233548,0.2218491852722173,0.1942878581805061,0.20712255783748645,0.22463408733979573,0.22705565466553013,0.2714157698018336,0.20772887353199754,0.2775623018410016,0.3417917698183188
fhd,0.32733596719439895,0.325217518054983,0.3412496600607071,0.3109344285121094,0.26489130981764797,0.26540005488912854,0.31793464148525996,0.1871457936887333,0.30954864022658035,0.3298391922778834,0.332986832993555,0.3558677476516534,0.358498962299155,0.247515431276071,0.27146918573404333,0.3210188555848785,0.2918109523767385,0.31392369443231405,0.24705340526093533,0.21099256362817886
fhh,0.29548776807770016,0.39019470450653126,0.3270472582978895,0.3172949972822513,0.18685050625735222,0.20982297921730708,0.1927260930477923,0.1914384870809287,0.20301340392303768,0.38299443399574196,0.1981113882585056,0.4086905834355853,0.23318715607116436,0.3532045686390426,0.19904448361104965,0.43938007308380556,0.2637328772714288,0.22896528497944302,0.3909885478625741,0.2601562608762644
fhw,0.25362028186733854,0.3041400806237885,0.29992554511654057,0.3501485053838307,0.3397377674797126,0.36015111145488743,0.21237123243281408,0.3649853871464219,0.3770039203297253,0.21401715678700495,0.20907231287963524,0.37050164214073367,0.323411673322754,0.3559526071554121,0.24635914737797648,0.3604498271328178,0.35388053547280496,0.3627660662542118,0.31557886209808517,0.39419980347091954
fhz,0.5088673839891659,0.3545750313910092,0.42569968226233623,0.21501711043625127,0.19822620359687337,0.4828308765486047,0.14738147022416115,0.2959778953122494,0.17498764442220582,0.44081165614184403,0.3841761982129557,0.5266468125971772,0.171031615371122,0.4535697050372234,0.22064083267940537,0.3492684955298473,0.20216025848526797,0.3683585832719477,0.4146467030449986,0.2678297684875638
fig,0.30263619363792515,0.310141619060629,0.3005983974332225,0.24202324974818057,0.3807486485917949,0.4331829046047643,0.27495313711963665,0.1891346724042221,0.17950078067213338,0.3185259959831733,0.33146816463579976,0.3842455626994852,0.29839417876773,0.22373536458195598,0.3291709657686943,0.3608357950124854,0.3769549716611963,0.3105458892564654,0.33018291490969554,0.16950960342301324
fij,0.23499625314327577,0.27861764007822054,0.2820232453275727,0.2215526480809049,0.2320344922706421,0.24779537612532276,0.605301487067002,0.30388463720404046,0.36609498691398823,0.1958031363440118,0.2585153748492124,0.24323497798252003,0.43451084233088544,0.24131033869268248,0.2137276301589338,0.43040585031176226,0.42393277906293125,0.16734873776325143,0.3836386642169478,0.16187517531020668
fjh,0.22903084159633424,0.2042361119944901,0.2650472275154434,0.1954377121011388,0.2517352597702971,0.28229916344306094,0.2118707760735571,0.19933399512772831,0.2758011551117352,0.19323039554798815,0.25941401231914574,0.25527243614118,0.25101468220520173,0.30191027300343054,0.2952604024011972,0.16054560469294332,0.22303808830799376,0.1751927154535443,0.22596443317513382,0.2063551078374839
fjk,0.1910421774272475,0.24150461303033355,0.25575734077911383,0.21496699112629547,0.28147121294242494,0.2393636178366566,0.29381388563090116,0.2159236543331161,0.2604255888852167,0.20345537460802898,0.23634021536227112,0.23307717324873278,0.2689997147712311,0.21543049826471483,0.22625115060698398,0.2920342452763056,0.26437790861664556,0.2667640416641951,0.2229849885216273,0.287072564267554
fjn,0.2113929101311416,0.24040150512257152,0.24333534121684042,0.2618169757343696,0.2979265779926691,0.2250932213123611,0.24060380795155634,0.24293981346887084,0.2392763981907281,0.30636144537451715,0.25003687372940275,0.30002877208990486,0.2365737637351759,0.24330391580797894,0.2751385685084846,0.23409353643885566,0.2680487480731929,0.2876714497311429,0.2257758861403557,0.2123842104053838
fjz,0.2759913698437888,0.26985113506853564,0.25887062758303014,0.2610550905970077,0.28400819531003574,0.27589321136044365,0.21685455207776072,0.3122010108199449,0.2858456296492854,0.25502984443719057,0.2385135432319332,0.22850254615848153,0.22206432202548587,0.1960564662900156,0.279439595341467,0.3151669980037468,0.2239891107743628,0.18257986873312704,0.3011579706274514,0.2831225690090238
fkh,0.22997221165162862,0.2216977044444901,0.2038894922846003,0.1925121696609995,0.2502566646575254,0.19924011206442904,0.2364952339665256,0.2480597801150255,0.22948108366239017,0.21268473186728587,0.2262013045351079,0.22329776268619583,0.17241002991607757,0.22368239865198114,0.23824861936203157,0.22923461508971332,0.2179151975372402,0.2712426237145492,0.23075804379796283,0.26957355695507945
fkl,0.2489423770713577,0.22354484320458023,0.25558313900003515,0.2297172060527678,0.3451917562076373,0.29176146262659586,0.41420552795975374,0.25348942464690527,0.25125134829435336,0.265574693795977,0.35333365910218906,0.37699735124354483,0.41399989682064464,0.3347731804192019,0.40501362426504606,0.29269769631279186,0.3367712369251392,0.4254934205268006,0.32410266472611404,0.3125862252274929
flj,0.256789160229277,0.31649521225979527,0.36846649343458826,0.13554492725707235,0.29877973943652014,0.27387575091757754,0.47811355897746177,0.29930730552125995,0.2603405167602604,0.18728085889694657,0.19020715245917075,0.3459905646636616,0.24138550398295788,0.32081339385234053,0.377773934409833,0.37036416627318014,0.28685693742349727,0.3536363940811328,0.3178531993075455,0.3849146560761596
fmq,0.2646668945430365,0.260345229487043,0.462715591813461,0.26241598984444126,0.2752916156047809,0.20093547309685944,0.22507648051849904,0.2644075984396457,0.22649144900857954,0.24597004402887368,0.20575821470694233,0.2476893768272168,0.26642504761237484,0.3228097372944684,0.28532139936459155,0.192351954319248,0.25404954406655356,0.22313912069562947,0.20854382848066666,0.2761880001503654
fmr,0.31093466047031226,0.2105024251322587,0.4178504044554414,0.3117727458395716,0.27139534863731096,0.34479557347823053,0.39021964689719524,0.20180760801245912,0.22899651691402256,0.34333318203046614,0.32678931210052375,0.37179179319098243,0.345641859239727,0.41995409389536664,0.2098409029867544,0.4911641543850216,0.34424110597231716,0.19489869553416583,0.3935644262397685,0.35725686190296635
fne,0.19205234367530255,0.18136083967748717,0.22839853288147471,0.22257405610539316,0.3412145534242794,0.30611834666653115,0.33527686634085097,0.2890317892112687,0.35671186877937067,0.26341091096654745,0.298244748013874,0.3618707499493813,0.31108827498091396,0.31566123747656405,0.2218767516597573,0.2805983100922924,0.19382103420221264,0.2760004297808283,0.31797020531895004,0.37063685847229455
fnj,0.31514465468668273,0.24280659127795223,0.25002274627689336,0.16180142774152262,0.1877601714469892,0.15845420442755942,0.18372273239552883,0.2006833807421886,0.1859747165875747,0.2718743222822476,0.5099391201729444,0.26412982465406243,0.2305594961312929,0.21989135403063098,0.2129428141267673,0.26676490947674414,0.19827936659186451,0.26782147185327243,0.24030517129252815,0.17852936910211803
fnw,0.29350479844020105,0.20064216990024175,0.20168304084788558,0.2780585917544529,0.20299409340837293,0.2610195208149213,0.23656654126176357,0.30735285007633095,0.2907285081314763,0.23657912694053862,0.24305925953187757,0.2654303514235936,0.2436348581462402,0.1921011926265237,0.2113581365948869,0.23688084784988006,0.2727120917750774,0.2520229487028265,0.22394484665676595,0.25503873071512384
fob,0.19209797012774943,0.32788858629367557,0.43133807197635043,0.20632806017280958,0.2965341972895823,0.3255732216554661,0.3677202827966666,0.27634316626397015,0.4150901144814684,0.37124853340016917,0.28770043053812133,0.39246545289112356,0.37502209142961307,0.3752484479087772,0.31839173612871297,0.19742433488347833,0.3679921409045954,0.30506659512316037,0.31543422519175335,0.3390780065436847
foh,0.18837989312275327,0.2349749126196481,0.22537344842690643,0.26142979253937937,0.19905289688057126,0.19863675295660976,0.2254025711233294,0.20436519334060554,0.2513564351377471,0.23906101894899023,0.24837174267961526,0.24161118295223183,0.22599007864604925,0.2610330785537075,0.24505650900449027,0.2184514117713383,0.20093828969541083,0.49356931157823636,0.2494329479009495,0.22764707764223502
foi,0.37413302727952313,0.22887743267700977,0.3153892056233336,0.3235021941282089,0.25827409295487413,0.3583856631528042,0.18990842736604385,0.21212310079494534,0.3863196852047259,0.26235264017732995,0.3731938704289768,0.25013750391623524,0.4624558098154986,0.3685733985672812,0.2159755677930797,0.21540425484554948,0.258118671783208,0.21167531707341003,0.36559687944412633,0.20512643240960649
fpa,0.19780371659597185,0.2508232142179623,0.20350560142622187,0.1873057292340301,0.26358206395602113,0.23013067608047055,0.2136829248043255,0.2011088725151169,0.20666310633348872,0.23228521123018042,0.2279974848439026,0.21602457321320223,0.24163097528271438,0.2206523497317151,0.2456142213209922,0.2059628023644673,0.18244866114237257,0.21486166468685608,0.22231280424243405,0.3350154726932
fpi,0.3428672009923269,0.3157349994286345,0.3028308688678649,0.4075474658670649,0.3666575713580592,0.42080687934741734,0.30779825177765674,0.41856038592543765,0.3341609280926784,0.3175888193514804,0.30611754753283016,0.22300788841588193,0.18234952286705874,0.33054554771769495,0.19806023370666603,0.3832903967376673,0.3166108094839729,0.21848513154814664,0.3804708546896185,0.3772986665042285
fpo,0.17990638740804465,0.16780437963957529,0.39818215001723045,0.34074090456275163,0.4123048889719638,0.20062009214857723,0.3227832619402843,0.2125154540122074,0.1898345116355611,0.18813115330603802,0.18400636611752508,0.24885616355851514,0.21434319031049154,0.36351556063514523,0.38946593389718287,0.3197369473930951,0.16342468377597608,0.3127342279421912,0.46941499646204476,0.2370238903826427
fps,0.2444678072866937,0.20224988345841366,0.1822746030391329,0.18063363645100383,0.21148399788009753,0.15723668662584012,0.2455369919140139,0.15978663049284225,0.16752531971216178,0.16211381117640655,0.16892994840130937,0.15520539022569868,0.19509912161314258,0.20372249020993927,0.205437347004778,0.18035536671624675,0.1690907147204338,0.18852327866337482,0.16894742435000343,0.16366918192089996
fpv,0.42579055476009353,0.28586446699595314,0.40954933147043926,0.23090060157318182,0.41649850098317875,0.24195936229271509,0.2495383180034909,0.3332100216756313,0.5154075581785413,0.25809224109819917,0.22923976552881165,0.26354489190643715,0.39880695125698284,0.18434536130866097,0.23972079793204837,0.41762032080017175,0.28729909941011667,0.36529344093412464,0.4236609330671681,0.19759604301641986
fqf,0.22047055107250824,0.2798593512378129,0.3336394694521907,0.20055086772141684,0.36069188091058924,0.20402143136519668,0.2113744059535405,0.30450529020250705,0.33742153582291756,0.2866572300379093,0.36924323768582556,0.19919110924237926,0.4029102421511095,0.2885928039639576,0.20985450517508197,0.3781198546976219,0.2841395052010858,0.34628650677233386,0.2637083283968884,0.29997594486969326
fqs,0.3297675490343086,0.3384249141790998,0.2370551080244393,0.3649004918098351,0.43883980764566366,0.3732915148580329,0.2181911545523474,0.24177362472919528,0.3171026244786046,0.4036004981244776,0.36978430874995594,0.4286159450056912,0.38290552555593593,0.3779366364984157,0.23481984909914866,0.3104327960040767,0.42022052201136795,0.2047550038602396,0.4032210873696157,0.36880390759563253
frc,0.1939096236828216,0.2009093270970459,0.2743016399607612,0.1844566319222819,0.19087317533675474,0.18528261357612885,0.209237975653777,0.24675076922295047,0.21017715737181542,0.2552379295768621,0.18556779391890288,0.2313776581716156,0.21158014476453924,0.21683152058379562,0.2422841588189485,0.20958025960825222,0.2889972017544261,0.2703443363006359,0.25515261590548777,0.2192046852923577
frg,0.16759396014871475,0.2137974640547864,0.2280244584648461,0.23442142303242208,0.1714204620336276,0.2362423867795439,0.21442594363230671,0.2271368681118493,0.2142320536837128,0.31041464247133965,0.21158723946762403,0.19429715745533072,0.18644509033323198,0.18255335396065153,0.26516738663210515,0.18451215951666144,0.16116214149220376,0.22271828710473918,0.2510228675657773,0.19334939847760668
frm,0.2000986637879949,0.3517344435124581,0.42459275129034635,0.26349247329188896,0.34489313692090096,0.37175616641992915,0.3029438416116188,0.29579004029891176,0.2744657058000328,0.23715904950096056,0.316708768304911,0.27262117300030964,0.18406516141583862,0.3159434142248517,0.3974957802025654,0.2065628994291342,0.17536105212812314,0.2687335810517728,0.179667731794925,0.2269905190483127
fsd,0.26604659120364493,0.2715121302172956,0.23606725602484024,0.22982238608661676,0.20743299097926227,0.2171875485047895,0.16790269734431962,0.21378892080064982,0.23186845928086663,0.2784442603239359,0.24402629748860827,0.20438206275912463,0.2255183500215876,0.24716951184991065,0.2791155178757736,0.2259818604802879,0.2761593096426007,0.21216255741104562,0.2183512410841132,0.24587051333703713
fsj,0.3395265735630011,0.18227453692340823,0.2003112991031173,0.22411515497025547,0.34138017290110123,0.3837481895341526,0.3719271415479658,0.2169207497701422,0.23568542417288973,0.20817050292182215,0.41467878942942415,0.20358994688190546,0.38985637513582694,0.4004587804658297,0.16653300751468425,0.2350431923038907,0.5045129792065817,0.3907501177120447,0.2472641934075055,0.4645157556352306
fso,0.2132663322447622,0.33027947217262854,0.36964319892224895,0.4541315501319563,0.36953815373859,0.26992085211629624,0.18539982882361306,0.20896771846487094,0.19707542828353453,0.21347414651077634,0.3215585953172009,0.25384057301242946,0.18445613287824003,0.24680965031971436,0.327572638693048,0.1962084298193949,0.36093388135101856,0.25633163676832016,0.28920354971234474,0.44926216265913965
fsv,0.26591582719257123,0.4017222820706101,0.3269602249501664,0.24996668226975038,0.2992733476056758,0.19351742561681795,0.21328303987245822,0.17199475896561078,0.3773887505882061,0.19746215171427917,0.4341806520339966,0.5992516978008868,0.3088092881028185,0.18511960735419897,0.18653295621045696,0.17817701756492454,0.2370295389935444,0.5049097985451612,0.24576198981488062,0.4487355626366505
fsx,0.14171316703297654,0.3872914041293579,0.30685256684868056,0.3660680133589308,0.26195706483641135,0.3558354016173879,0.17520272028402917,0.3669952597667828,0.19326967949485974,0.21823018869748112,0.29296599448465643,0.26283491146666216,0.26211658097881707,0.2225531367746535,0.19229933671164634,0.17824223158704344,0.300631062476278,0.31580690774698783,0.1855200835435653,0.3528692108408862
fsz,0.4678497742575194,0.2630817977586587,0.17894633114386793,0.2494871959044187,0.3008611422431512,0.18139290735459734,0.19176187308035741,0.31415996701432913,0.2784259852819717,0.334260082190287,0.27818084007194466,0.2963760903254855,0.32365491322068896,0.3564002035485958,0.2601258988616758,0.187773569322345,0.21862711690745118,0.1573606375856036,0.5269467880270492,0.3513679845405435
fta,0.17971141181289008,0.35467584571047583,0.22899351834543102,0.4312447960073762,0.2984584964081143,0.19353243719898616,0.16881407341831522,0.27962702622383895,0.3736138468918384,0.203691921298909,0.19156446838046082,0.3944592211918143,0.4164051142223083,0.30417736338875123,0.2099253691701617,0.24341531128157634,0.2794320313205054,0.4477589441625769,0.25780207412691314,0.20949009165875454
ftk,0.24890043552372454,0.2281759555672126,0.3371870822663181,0.22660715524288755,0.19591258303491943,0.20175785753059794,0.2883603833426902,0.2172251203501132,0.2876740125686781,0.21149789097590144,0.25018483162800553,0.2303220577339793,0.2709368847267266,0.21344836471186335,0.28414095753562685,0.23680778226831645,0.21043590518822963,0.18359880235219794,0.3010593557967296,0.2149053992776495
fuf,0.4491568740920939,0.2067972236456057,0.20406526204629372,0.45312241512050533,0.3448536191616882,0.26768153958035,0.36107568961323966,0.3812799439769363,0.22982053117108692,0.2067282015287195,0.3189564110363885,0.3200014961268315,0.33128915514422685,0.4114350033418286,0.3510024051702144,0.21206873525908077,0.26992247598528607,0.24400228878178598,0.2747739053055691,0.36620460562163193
fuz,0.1641625924253839,0.2039928954108483,0.24557708200389505,0.23126292631585843,0.20289501738913618,0.22226155746074516,0.20674862443251862,0.3015786572406245,0.18240006055561542,0.2934416584967656,0.17021051896210604,0.16477817706318398,0.2641171473269268,0.1760905596101071,0.2519299596851322,0.16375608552333176,0.21019922044016026,0.18574389338569008,0.20032272991342448,0.1862436575156916
fvl,0.25572777738613306,0.2500234404289893,0.1899209148840888,0.22502159310270464,0.20186576792694,0.21161949535504876,0.19133657512322366,0.21608469202076863,0.21614335451768552,0.27576854538728623,0.2057614290144485,0.30479048242852,0.19618234218129604,0.2542022196971958,0.2495643103467422,0.20819238239940696,0.23752072741888886,0.23874821166751548,0.27863599430766106,0.23934970535331557
fvo,0.16846702804112113,0.2332064108416727,0.2265180021677885,0.27224424938321135,0.272595603533896,0.2098069803257352,0.25136765310854536,0.22119960841429642,0.16843305771594652,0.22256962496128907,0.26585728240898465,0.18813039399229758,0.24887999757191037,0.22329398861669658,0.16486923172569268,0.2150313395356831,0.2208687320985786,0.19691572302355198,0.23446763383992986,0.23002866190582727
